0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 0.0 0.0
200 0.01 -0.06398963 -0.06344147 -0.05912634 -0.06381688 0.07235442 -0.06385534 0.0 0.48000000000000037 0.48000000000000037 0.0 0.48000000000000037 0.48000000000000037
400 0.02 -0.0642325 -0.06387584 -0.06270039 -0.06409792 0.4456643 -0.05465639 0.0 0.9600000000000071 0.9600000000000071 0.0 0.9600000000000071 0.9600000000000071
600 0.03 -0.06421794 -0.06274465 -0.06383979 -0.06402579 0.9406234 -0.03013559 0.0 1.440000000000014 1.440000000000014 0.0 1.440000000000014 1.440000000000014
800 0.04 -0.06389747 -0.06045466 -0.06392694 -0.06348866 1.494863 0.01000455 0.0 1.9223999999999932 1.9223999999999932 0.0 1.9223999999999932 1.9223999999999932
1000 0.05 -0.06286673 -0.05740349 -0.06205574 -0.06248654 2.073911 0.06182885 0.0 2.402399999999966 2.402399999999966 0.0 2.402399999999966 2.402399999999966
1200 0.06 -0.06146604 -0.0535853 -0.0622661 -0.06117949 2.641515 0.1218468 0.0 2.882399999999939 2.882399999999939 0.0 2.882399999999939 2.882399999999939
1400 0.07 -0.05953577 -0.04947818 -0.0614417 -0.05969786 3.262964 0.187261 0.0 3.362399999999912 3.362399999999912 0.0 3.362399999999912 3.362399999999912
1600 0.08 -0.05723028 -0.04502638 -0.06029462 -0.05796934 3.895009 0.2590251 0.0 3.8423999999998846 3.8423999999998846 0.0 3.8423999999998846 3.8423999999998846
1800 0.09 -0.0545188 -0.0398893 -0.05871397 -0.05580056 4.513651 0.3349063 0.0 4.322399999999857 4.322399999999857 0.0 4.322399999999857 4.322399999999857
2000 0.1 -0.0512873 -0.03438661 -0.05603808 -0.0532952 5.145416 0.4114058 4.8 0.0 0.0 4.8 0.0 0.0
2200 0.11 0.09695554 -0.0273362 -0.04916244 -0.04276112 2.842458 2.511894 4.8 0.0 0.0 4.8 0.0 0.0
2400 0.12 0.4269691 -0.01280746 -0.03709806 -0.01479436 1.478016 3.902067 4.8 0.0 0.0 4.8 0.0 0.0
2600 0.13 0.7268047 0.01055584 -0.0152473 0.02022927 0.8914038 4.626402 4.8 0.0 0.0 4.8 0.0 0.0
2800 0.14 0.9440234 0.03627489 0.01140868 0.0545295 0.6361456 4.976569 4.8 0.0 0.0 4.8 0.0 0.0
3000 0.15 1.102728 0.05954325 0.03760366 0.08498213 0.5255737 5.112794 0.0 0.0 0.0 0.0 0.0023999999999937244 0.0023999999999937244
3200 0.16 1.062292 0.07641871 0.05642272 0.1020089 0.4591776 3.128776 0.0 0.0 0.0 0.0 0.48000000000010234 0.48000000000010234
3400 0.17 0.7968198 0.07505273 0.06471047 0.09472422 0.366905 1.690189 0.0 0.0 0.0 0.0 0.9600000000002115 0.9600000000002115
3600 0.18 0.5514742 0.05865832 0.05781197 0.07496772 0.2675229 0.9334856 0.0 0.0 0.0 0.0 1.4400000000003206 1.4400000000003206
3800 0.19 0.3657695 0.03693516 0.04255242 0.05133993 0.1823361 0.5302166 0.0 0.0 0.0 0.0 1.9200000000004298 1.9200000000004298
4000 0.2 0.2335701 0.01577888 0.02454409 0.02841229 0.1162463 0.3056605 4.8 0.0 0.0 0.0 2.400000000000539 2.400000000000539
4200 0.21 0.1417195 -0.002452483 0.007049581 0.008259979 0.06712273 0.1743081 4.8 0.0 0.0 0.0 2.880000000000648 2.880000000000648
4400 0.22 0.07850405 -0.01723757 -0.008380566 -0.008473057 0.03125505 0.09394605 4.8 0.0 0.0 0.0 3.360000000000757 3.360000000000757
4600 0.23 0.03509559 -0.02883017 -0.02123688 -0.0218749 0.005231329 0.04290891 4.8 0.0 0.0 0.0 3.8400000000008663 3.8400000000008663
4800 0.24 0.005238722 -0.03774011 -0.03156413 -0.03235325 -0.01363152 0.009519428 4.8 0.0 0.0 0.0 4.3200000000009755 4.3200000000009755
5000 0.25 -0.01537947 -0.04450559 -0.03965803 -0.04041156 -0.02732365 -0.01283722 0.0 0.0 0.0 0.0 0.0 0.0
5200 0.26 -0.02969576 -0.04960514 -0.04589469 -0.04653843 -0.0372872 -0.0280818 0.0 0.0 0.0 0.0 0.0 0.0
5400 0.27 -0.03970003 -0.05343278 -0.05064395 -0.05116069 -0.04455844 -0.03862941 0.0 0.0 0.0 0.0 0.0 0.0
5600 0.28 -0.04673982 -0.05629973 -0.05423141 -0.05463007 -0.04988071 -0.0460149 0.0 0.0 0.0 0.0 0.0 0.0
5800 0.29 -0.05172958 -0.05844579 -0.05692684 -0.05722609 -0.05378792 -0.05123842 0.0 0.0 0.0 0.0 0.0 0.0
6000 0.3 -0.05529231 -0.06005297 -0.05894538 -0.05916561 -0.05666453 -0.05496479 4.8 0.0 0.0 0.0 1.6289050108753144e-12 1.6289050108753144e-12
6200 0.31 -0.05785462 -0.06125802 -0.06045446 -0.06061413 -0.05878825 -0.05764315 4.8 0.0 0.0 0.0 0.48000000000173804 0.48000000000173804
6400 0.32 -0.05971045 -0.06216315 -0.06158211 -0.06169655 -0.06036029 -0.05958105 4.8 0.0 0.0 0.0 0.9600000000018472 0.9600000000018472
6600 0.33 -0.06106365 -0.06284441 -0.0624251 -0.0625064 -0.06152692 -0.06099149 4.8 0.0 0.0 0.0 1.4400000000019562 1.4400000000019562
6800 0.34 -0.06205664 -0.06335836 -0.06305604 -0.06311338 -0.06239481 -0.06202347 4.8 0.0 0.0 0.0 1.9200000000020654 1.9200000000020654
7000 0.35 -0.06278963 -0.06374704 -0.06352905 -0.06356926 -0.06304195 -0.06278213 0.0 0.0 0.0 0.0 2.4000000000021746 2.4000000000021746
7200 0.36 -0.06333364 -0.0640417 -0.06388438 -0.06391245 -0.06352556 -0.06334226 0.0 0.0 0.0 0.0 2.8800000000022834 2.8800000000022834
7400 0.37 -0.06373941 -0.06426563 -0.06415193 -0.06417146 -0.06388773 -0.0637574 0.0 0.0 0.0 0.0 3.3600000000023926 3.3600000000023926
7600 0.38 -0.06404344 -0.06443621 -0.06435387 -0.06436741 -0.06415951 -0.06406617 0.0 0.0 0.0 0.0 3.840000000002502 3.840000000002502
7800 0.39 -0.06427218 -0.06456645 -0.06450666 -0.06451604 -0.06436385 -0.06429656 0.0 0.0 0.0 0.0 4.320000000002611 4.320000000002611
8000 0.4 -0.06444488 -0.06466608 -0.06462256 -0.06462904 -0.06451776 -0.06446895 0.0 0.0 0.0 0.0 0.0 0.0
8200 0.41 -0.06457572 -0.06474246 -0.06471069 -0.06471516 -0.0646339 -0.0645983 0.0 0.0 0.0 0.0 0.0 0.0
8400 0.42 -0.06467511 -0.06480112 -0.06477785 -0.06478093 -0.06472167 -0.06469558 0.0 0.0 0.0 0.0 0.0 0.0
8600 0.43 -0.06475081 -0.06484625 -0.06482914 -0.06483127 -0.06478812 -0.06476891 0.0 0.0 0.0 0.0 0.0 0.0
8800 0.44 -0.0648086 -0.06488101 -0.0648684 -0.06486987 -0.0648385 -0.0648243 0.0 0.0 0.0 0.0 0.0 0.0
9000 0.45 -0.0648528 -0.06490783 -0.06489851 -0.06489952 -0.06487675 -0.06486622 0.0 0.0 0.0 0.0 0.0 0.0
