0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 4.8 0.0 0.0 0.0 4.8 0.0
10 0.0005 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.06491308 -0.065 -0.06499742 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 4.8 0.0 0.026399999999999996 0.0 4.8 0.026399999999999996
20 0.001 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.06444476 -0.06499999 -0.0649668 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 4.8 0.0 0.04800000000000001 0.0 4.8 0.04800000000000001
30 0.0015 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.06339162 -0.06499992 -0.06485993 -0.065 -0.06499998 -0.065 -0.06499999 -0.06499999 0.0 0.0 0.0 0.0 4.8 0.0 0.07200000000000002 0.0 4.8 0.07200000000000002
40 0.002 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.06499999 -0.065 -0.06499998 -0.065 -0.065 -0.065 -0.06499999 -0.065 -0.065 -0.0616327 -0.06499962 -0.06462194 -0.06499997 -0.06499992 -0.06499998 -0.06499997 -0.06499996 0.0 0.0 0.0 0.0 4.8 0.0 0.09600000000000003 0.0 4.8 0.09600000000000003
50 0.0025 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.06499999 -0.065 -0.065 -0.065 -0.06499998 -0.065 -0.06499995 -0.06499998 -0.06499997 -0.06499882 -0.06489497 -0.06486278 -0.06490212 -0.05909862 -0.06499765 -0.06419975 -0.06499986 -0.06499968 -0.06499982 -0.06499986 -0.06499987 0.0 0.0 0.0 0.0 4.8 0.0 0.12239999999999995 0.0 4.8 0.12239999999999995
60 0.003 -0.065 -0.06499999 -0.065 -0.065 -0.06499998 -0.06499999 -0.06499999 -0.06499996 -0.065 -0.065 -0.065 -0.06499994 -0.065 -0.06499969 -0.06499992 -0.06499969 -0.06499124 -0.06464028 -0.06436204 -0.0646288 -0.05574722 -0.06498944 -0.06354579 -0.06499919 -0.06499763 -0.06499869 -0.06499842 -0.06499849 0.0 0.0 0.0 0.0 4.8 0.0 0.14639999999999986 0.0 4.8 0.14639999999999986
70 0.0035 -0.06499999 -0.06499995 -0.06499999 -0.065 -0.06499991 -0.06499995 -0.06499996 -0.06499986 -0.06499998 -0.065 -0.065 -0.06499985 -0.06499999 -0.06499884 -0.06499967 -0.06499876 -0.06497652 -0.06436337 -0.06372974 -0.06440477 -0.05155994 -0.06497378 -0.0626192 -0.06499719 -0.06499176 -0.06499618 -0.06499363 -0.06499377 0.0 0.0 0.0 0.0 4.8 0.0 0.17039999999999977 0.0 4.8 0.17039999999999977
80 0.004 -0.06499996 -0.06499986 -0.06499998 -0.065 -0.06499973 -0.06499988 -0.06499989 -0.06499966 -0.06499996 -0.065 -0.06499999 -0.06499969 -0.06499998 -0.06499728 -0.06499914 -0.06499707 -0.06495646 -0.06412734 -0.06312129 -0.06427293 -0.04653724 -0.0649512 -0.06138681 -0.06499318 -0.06498269 -0.06499253 -0.06498593 -0.06498624 0.0 0.0 0.0 0.0 4.8 0.0 0.19439999999999968 0.0 4.8 0.19439999999999968
90 0.0045 -0.06499992 -0.06499973 -0.06499996 -0.06499999 -0.06499943 -0.06499977 -0.06499974 -0.06499937 -0.0649999 -0.065 -0.06499999 -0.06499944 -0.06499996 -0.06499518 -0.06499832 -0.06499473 -0.06493306 -0.06395485 -0.06260455 -0.06421221 -0.04068927 -0.0649225 -0.05982302 -0.06498666 -0.06497184 -0.06498814 -0.06497675 -0.06497732 0.0 0.0 0.0 0.0 4.8 0.0 0.2183999999999996 0.0 4.8 0.2183999999999996
100 0.005 -0.06499985 -0.06499954 -0.06499993 -0.06499998 -0.06499902 -0.06499964 -0.06499953 -0.06499903 -0.06499983 -0.06499999 -0.06499998 -0.06499912 -0.06499992 -0.06499273 -0.06499723 -0.06499196 -0.06490796 -0.06384691 -0.06220037 -0.06419641 -0.03403129 -0.0648882 -0.05790891 -0.06497725 -0.06496036 -0.06498339 -0.0649673 -0.06496817 0.0 0.0 0.0 0.0 4.8 0.0 0.24239999999999953 0.0 4.8 0.24239999999999953
110 0.0055 -0.06499976 -0.0649993 -0.06499988 -0.06499997 -0.06499851 -0.06499947 -0.06499923 -0.06499863 -0.06499973 -0.06499999 -0.06499996 -0.0649987 -0.06499988 -0.06499008 -0.06499591 -0.06498898 -0.06488244 -0.06379474 -0.06190639 -0.0642061 -0.02658125 -0.0648483 -0.05563124 -0.06496469 -0.06494894 -0.06497855 -0.0649583 -0.06495948 0.0 0.0 0.0 0.0 4.8 0.0 0.2663999999999994 0.0 4.8 0.2663999999999994
120 0.006 -0.06499964 -0.06499901 -0.06499982 -0.06499996 -0.06499794 -0.06499927 -0.06499886 -0.0649982 -0.0649996 -0.06499998 -0.06499994 -0.0649982 -0.06499983 -0.06498728 -0.06499439 -0.06498597 -0.06485744 -0.06378639 -0.06171002 -0.06422889 -0.01835854 -0.0648023 -0.05298142 -0.06494868 -0.06493783 -0.06497379 -0.06495006 -0.06495154 0.0 0.0 0.0 0.0 4.8 0.0 0.2903999999999993 0.0 4.8 0.2903999999999993
130 0.0065 -0.0649995 -0.06499866 -0.06499975 -0.06499994 -0.0649973 -0.06499905 -0.06499842 -0.06499771 -0.06499946 -0.06499997 -0.06499991 -0.06499759 -0.06499977 -0.06498436 -0.06499266 -0.06498305 -0.06483362 -0.06380997 -0.06159536 -0.06425736 -0.009383313 -0.06474924 -0.04995462 -0.06492891 -0.06492701 -0.06496915 -0.06494261 -0.06494437 0.0 0.0 0.0 0.0 4.8 0.0 0.3143999999999993 0.0 4.8 0.3143999999999993
140 0.007 -0.06499932 -0.06499826 -0.06499966 -0.06499991 -0.06499663 -0.06499879 -0.06499791 -0.06499718 -0.06499929 -0.06499996 -0.06499988 -0.06499689 -0.0649997 -0.06498125 -0.06499073 -0.06498027 -0.06481144 -0.06385508 -0.06154652 -0.06428731 0.0003238387 -0.06468784 -0.04654909 -0.06490496 -0.06491629 -0.06496462 -0.06493582 -0.06493783 0.0 0.0 0.0 0.0 4.8 0.0 0.3383999999999992 0.0 4.8 0.3383999999999992
150 0.0075 -0.06499838 -0.06499678 -0.06499923 -0.06499917 -0.06499342 -0.06499785 -0.06499715 -0.0649947 -0.06499815 -0.06499993 -0.06499981 -0.0649935 -0.06499913 -0.06490233 -0.06498816 -0.06497736 -0.06479115 -0.06391321 -0.06154911 -0.06431275 0.01074445 -0.06461374 -0.04276256 -0.06474737 -0.06490488 -0.06495999 -0.06492512 -0.06493093 0.0 0.0 0.0 0.0 4.8 0.0 0.3623999999999991 0.0 4.8 0.3623999999999991
160 0.008 -0.06499605 -0.06499311 -0.06499802 -0.0649966 -0.06498192 -0.06499561 -0.06499563 -0.06498769 -0.06499476 -0.06499978 -0.06499961 -0.06498751 -0.06499691 -0.06476025 -0.06498384 -0.06497353 -0.0647728 -0.06397695 -0.06159055 -0.06433021 0.02186476 -0.06451416 -0.03858616 -0.0644071 -0.06488863 -0.06495401 -0.06490238 -0.06491833 0.0 0.0 0.0 0.0 4.8 0.0 0.386399999999999 0.0 4.8 0.386399999999999
170 0.0085 -0.06499341 -0.06498889 -0.06499653 -0.06499386 -0.06496849 -0.06499333 -0.06499365 -0.06498115 -0.06499069 -0.06499947 -0.06499933 -0.06498337 -0.06499394 -0.06465232 -0.06497847 -0.06496908 -0.06475644 -0.06404109 -0.06166061 -0.06434613 0.03366302 -0.06438603 -0.03402528 -0.06403843 -0.06486687 -0.06494624 -0.0648772 -0.06490085 0.0 0.0 0.0 0.0 4.8 0.0 0.4103999999999994 0.0 4.8 0.4103999999999994
180 0.009 -0.06499088 -0.06498475 -0.064995 -0.06499151 -0.06495762 -0.0649913 -0.0649915 -0.06497651 -0.06498683 -0.06499903 -0.06499902 -0.06498062 -0.06499097 -0.06459427 -0.06497266 -0.06496436 -0.06474208 -0.0641024 -0.06175123 -0.06436174 0.04611449 -0.06423216 -0.02909251 -0.06370881 -0.06484193 -0.06493721 -0.06485447 -0.06488198 0.0 0.0 0.0 0.0 4.8 0.0 0.4343999999999997 0.0 4.8 0.4343999999999997
190 0.0095 -0.06498864 -0.06498093 -0.06499354 -0.06498962 -0.06495034 -0.06498953 -0.06498935 -0.06497351 -0.06498356 -0.06499852 -0.0649987 -0.06497863 -0.06498831 -0.06457615 -0.06496666 -0.06495957 -0.06472968 -0.06415898 -0.06185602 -0.06437688 0.05919467 -0.06405648 -0.02380068 -0.06344017 -0.06481581 -0.06492756 -0.06483518 -0.06486381 0.0 0.0 0.0 0.0 4.8 0.0 0.456 0.0 4.8 0.456
200 0.01 -0.06498671 -0.06497749 -0.0649922 -0.06498814 -0.06494618 -0.06498798 -0.06498728 -0.0649716 -0.06498097 -0.06499796 -0.06499837 -0.06497696 -0.06498605 -0.06458359 -0.0649605 -0.06495484 -0.06471914 -0.06420982 -0.06197001 -0.06439121 0.0728805 -0.06386206 -0.01816102 -0.06323236 -0.06478956 -0.06491774 -0.06481892 -0.06484712 0.0 0.0 0.0 0.0 4.8 0.0 0.48000000000000037 0.0 4.8 0.48000000000000037
210 0.0105 -0.0649851 -0.06497444 -0.06499099 -0.064987 -0.06494424 -0.06498656 -0.06498531 -0.06497032 -0.06497902 -0.06499738 -0.06499803 -0.06497534 -0.06498418 -0.06460454 -0.06495417 -0.06495018 -0.06471037 -0.06425447 -0.06208933 -0.06440455 0.08715051 -0.06365062 -0.01218313 -0.06307564 -0.06476352 -0.06490796 -0.06480492 -0.06483195 0.0 0.0 0.0 0.0 4.8 0.0 0.5040000000000007 0.0 4.8 0.5040000000000007
220 0.011 -0.06498374 -0.06497172 -0.06498991 -0.06498613 -0.06494369 -0.06498524 -0.06498343 -0.06496932 -0.06497762 -0.06499681 -0.06499769 -0.06497362 -0.06498264 -0.06463066 -0.06494761 -0.06494557 -0.0647032 -0.06429281 -0.06221103 -0.06441684 0.1019846 -0.06342256 -0.005875493 -0.06295715 -0.06473757 -0.06489827 -0.06479238 -0.06481801 0.0 0.0 0.0 0.0 4.8 0.0 0.528000000000001 0.0 4.8 0.528000000000001
230 0.0115 -0.06498259 -0.06496901 -0.06498894 -0.06498547 -0.06494386 -0.06498344 -0.06498163 -0.06496682 -0.06497664 -0.06499625 -0.0649973 -0.06496502 -0.06498133 -0.06465607 -0.06494013 -0.06494053 -0.06469749 -0.06432394 -0.06233284 -0.06442523 0.1172678 -0.0631772 0.0007510062 -0.06286401 -0.06471134 -0.06488859 -0.06478059 -0.06480478 0.0 0.0 0.0 0.0 4.8 0.0 0.5520000000000014 0.0 4.8 0.5520000000000014
240 0.012 -0.06498157 -0.06496561 -0.06498805 -0.06498493 -0.06494384 -0.06498039 -0.06497981 -0.0649594 -0.06497592 -0.06499569 -0.06499661 -0.06494459 -0.06497993 -0.06467516 -0.06492978 -0.06493337 -0.06469299 -0.0643424 -0.0624528 -0.06442605 0.1329315 -0.06291309 0.007671995 -0.06278463 -0.06468391 -0.06487853 -0.06476864 -0.06479076 0.0 0.0 0.0 0.0 4.8 0.0 0.5760000000000016 0.0 4.8 0.5760000000000016
250 0.0125 -0.06498061 -0.06496202 -0.0649872 -0.06498447 -0.0649433 -0.06497738 -0.0649779 -0.064953 -0.06497533 -0.06499513 -0.06499584 -0.06493144 -0.06497848 -0.06468868 -0.06491831 -0.06492466 -0.06468953 -0.06434883 -0.06256959 -0.06442635 0.1490924 -0.06262825 0.01487686 -0.06270919 -0.06465485 -0.06486782 -0.06475581 -0.06477483 0.0 0.0 0.0 0.0 4.8 0.0 0.600000000000002 0.0 4.8 0.600000000000002
260 0.013 -0.06497969 -0.06495853 -0.06498638 -0.06498409 -0.06494242 -0.0649747 -0.06497584 -0.06494887 -0.0649748 -0.06499456 -0.06499511 -0.06492456 -0.06497721 -0.06469844 -0.06490669 -0.06491543 -0.06468702 -0.0643473 -0.06268246 -0.06442772 0.165791 -0.06232056 0.02236551 -0.06262961 -0.06462417 -0.06485642 -0.06474181 -0.06475718 0.0 0.0 0.0 0.0 4.8 0.0 0.6240000000000023 0.0 4.8 0.6240000000000023
270 0.0135 -0.06497879 -0.0649552 -0.0649856 -0.06498378 -0.06494136 -0.06497231 -0.06497365 -0.06494628 -0.06497433 -0.06499399 -0.06499445 -0.064921 -0.06497616 -0.06470526 -0.06489506 -0.06490638 -0.06468535 -0.06434137 -0.06279095 -0.06443007 0.1830286 -0.0619879 0.03013983 -0.0625394 -0.06459178 -0.06484432 -0.06472661 -0.06473852 0.0 0.0 0.0 0.0 4.8 0.0 0.6480000000000027 0.0 4.8 0.6480000000000027
280 0.014 -0.06497788 -0.06495204 -0.06498482 -0.06498353 -0.06494017 -0.06497011 -0.06497134 -0.06494446 -0.06497386 -0.06499343 -0.06499382 -0.06491889 -0.06497531 -0.06470937 -0.06488333 -0.0648978 -0.06468441 -0.06433332 -0.06289478 -0.06443308 0.2007878 -0.06162825 0.03820017 -0.0624334 -0.06455753 -0.06483156 -0.06471025 -0.06471936 0.0 0.0 0.0 0.0 4.8 0.0 0.672000000000003 0.0 4.8 0.672000000000003
290 0.0145 -0.06497695 -0.06494901 -0.06498406 -0.06498332 -0.06493882 -0.06496802 -0.0649689 -0.0649429 -0.06497339 -0.06499288 -0.06499323 -0.06491719 -0.06497459 -0.0647108 -0.06487136 -0.06488974 -0.06468411 -0.06432427 -0.06299382 -0.06443647 0.219043 -0.06123972 0.04654433 -0.06230754 -0.06452123 -0.06481816 -0.06469278 -0.06469996 0.0 0.0 0.0 0.0 4.8 0.0 0.6960000000000034 0.0 4.8 0.6960000000000034
