0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.01913718 -0.030967027 -0.04384262 -0.037790615 0.1469557 0.14274508
5e-05 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.027689261 -0.034278944 -0.0454143 -0.03861274 -0.1092667 0.1517624
0.0001 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.010068001 -0.043952446 -0.054460417 -0.048294745 -0.06793386 0.15067168
0.00015 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.018235847 -0.04587792 -0.055094697 -0.049695265 -0.059214413 0.10375585
0.0002 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.021496944 -0.046725348 -0.054104213 -0.04943813 -0.17783535 0.03492695
0.00025 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.011689242 -0.04556272 -0.052045457 -0.047416188 -0.20800555 0.028288156
0.0003 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.008005066 -0.045140564 -0.050998174 -0.046542108 -0.19333035 0.024379045
0.00035 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.010182848 -0.04557246 -0.05074283 -0.046654973 -0.19824994 0.0037923753
0.0004 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.014204636 -0.04641105 -0.050985377 -0.047274414 -0.2027893 -0.013069361
0.00045 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.018036664 -0.047241688 -0.051341098 -0.047953602 -0.19838345 -0.023708522
0.0005 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.022255637 -0.048129935 -0.05180299 -0.04873059 -0.19133663 -0.033115417
0.00055 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.026522513 -0.04902666 -0.05229992 -0.049531706 -0.1842072 -0.04180339
0.0006 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.03046523 -0.04987319 -0.052779645 -0.05029072 -0.17657298 -0.049043596
0.00065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.033977672 -0.05064729 -0.053219378 -0.050982185 -0.16849571 -0.054894537
0.0007 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.037098978 -0.051352266 -0.05361759 -0.05160781 -0.16037786 -0.059702665
0.00075 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.03985304 -0.051990725 -0.05397451 -0.05216955 -0.15243244 -0.063646495
0.0008 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.04226135 -0.0525653 -0.054291673 -0.052670106 -0.14474136 -0.06682882
0.00085 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.04435304 -0.053079966 -0.054571748 -0.05311366 -0.13737041 -0.06935689
0.0009 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.046160392 -0.05353953 -0.05481801 -0.053505167 -0.13037306 -0.07133314
0.00095 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.047712795 -0.053948592 -0.055033647 -0.053849377 -0.1237787 -0.072840154
0.001 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.049037173 -0.054311544 -0.05522166 -0.05415074 -0.117601275 -0.07394713
0.00105 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.05015812 -0.05463253 -0.05538483 -0.05441344 -0.11184269 -0.0747132
0.0011 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.051098607 -0.054915525 -0.05552578 -0.054641414 -0.10649872 -0.07518992
0.00115 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.051879086 -0.055164173 -0.05564687 -0.05483824 -0.10155779 -0.075421095
0.0012 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.052518517 -0.055381935 -0.05575031 -0.05500728 -0.097004175 -0.07544476
0.00125 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.05303389 -0.055571955 -0.05583807 -0.055151567 -0.09281957 -0.07529417
0.0013 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.05344054 -0.055737156 -0.05591196 -0.055273894 -0.08898288 -0.074997276
0.00135 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.053752437 -0.05588022 -0.055973627 -0.055376798 -0.085472345 -0.07457912
