0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 0.0 0.0
10 0.0005 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.026399999999999996 0.0 0.0 0.0 0.026399999999999996
20 0.001 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.04800000000000001 0.0 0.0 0.0 0.04800000000000001
30 0.0015 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.07200000000000002 0.0 0.0 0.0 0.07200000000000002
40 0.002 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.09600000000000003 0.0 0.0 0.0 0.09600000000000003
50 0.0025 -0.06499886 -0.06489517 -0.06488663 -0.06492008 -0.065 -0.06499883 -0.065 -0.06499997 -0.06499994 -0.0649999 -0.06499996 -0.06499999 0.0 0.12239999999999995 0.0 0.0 0.0 0.12239999999999995
60 0.003 -0.06493828 -0.06450042 -0.0644432 -0.06466533 -0.065 -0.0649924 -0.06499999 -0.06499952 -0.06499944 -0.06499891 -0.06499962 -0.06499984 0.0 0.14639999999999986 0.0 0.0 0.0 0.14639999999999986
70 0.0035 -0.06484042 -0.06398863 -0.06382519 -0.06441237 -0.065 -0.06498014 -0.06499996 -0.06499801 -0.06499842 -0.06499685 -0.06499885 -0.06499931 0.0 0.17039999999999977 0.0 0.0 0.0 0.17039999999999977
80 0.004 -0.06473446 -0.06353072 -0.0632091 -0.06424325 -0.06499998 -0.06496342 -0.06499986 -0.06499496 -0.06499701 -0.06499415 -0.06499776 -0.06499833 0.0 0.19439999999999968 0.0 0.0 0.0 0.19439999999999968
90 0.0045 -0.06463465 -0.06319048 -0.06267483 -0.06414967 -0.06499995 -0.06494405 -0.0649997 -0.06499016 -0.06499539 -0.06499124 -0.06499646 -0.06499702 0.0 0.2183999999999996 0.0 0.0 0.0 0.2183999999999996
100 0.005 -0.0645474 -0.06297718 -0.06224981 -0.06410873 -0.06499989 -0.0649237 -0.06499944 -0.06498362 -0.0649937 -0.06498845 -0.06499507 -0.0649955 0.0 0.24239999999999953 0.0 0.0 0.0 0.24239999999999953
110 0.0055 -0.06447476 -0.06287587 -0.06193508 -0.06410097 -0.0649998 -0.0649037 -0.06499911 -0.06497554 -0.06499203 -0.06498597 -0.06499366 -0.06499392 0.0 0.2663999999999994 0.0 0.0 0.0 0.2663999999999994
120 0.006 -0.06441653 -0.06286331 -0.06171967 -0.06411283 -0.06499966 -0.06488496 -0.06499871 -0.06496621 -0.06499046 -0.06498388 -0.06499229 -0.06499236 0.0 0.2903999999999993 0.0 0.0 0.0 0.2903999999999993
130 0.0065 -0.06437148 -0.0629158 -0.06158832 -0.06413551 -0.06499948 -0.06486804 -0.06499825 -0.06495598 -0.06498901 -0.06498218 -0.06499098 -0.06499089 0.0 0.3143999999999993 0.0 0.0 0.0 0.3143999999999993
140 0.007 -0.06433792 -0.06301247 -0.0615253 -0.06416355 -0.06499925 -0.06485323 -0.06499776 -0.0649452 -0.0649877 -0.06498084 -0.06498977 -0.06498956 0.0 0.3383999999999992 0.0 0.0 0.0 0.3383999999999992
150 0.0075 -0.06431414 -0.0631364 -0.06151614 -0.06419363 -0.06499898 -0.06484063 -0.06499725 -0.0649342 -0.06498654 -0.06497981 -0.06498866 -0.06498836 0.0 0.3623999999999991 0.0 0.0 0.0 0.3623999999999991
160 0.008 -0.0642985 -0.06327461 -0.06154837 -0.06422381 -0.06499867 -0.0648302 -0.06499673 -0.06492327 -0.06498552 -0.06497904 -0.06498765 -0.06498731 0.0 0.386399999999999 0.0 0.0 0.0 0.386399999999999
170 0.0085 -0.06428957 -0.06341759 -0.06161159 -0.064253 -0.06499832 -0.0648218 -0.06499622 -0.06491264 -0.06498462 -0.06497846 -0.06498673 -0.0649864 0.0 0.4103999999999994 0.0 0.0 0.0 0.4103999999999994
180 0.009 -0.06428608 -0.0635587 -0.06169736 -0.06428065 -0.06499795 -0.06481526 -0.06499572 -0.06490252 -0.06498384 -0.06497804 -0.0649859 -0.06498561 0.0 0.4343999999999997 0.0 0.0 0.0 0.4343999999999997
190 0.0095 -0.06428697 -0.06369352 -0.06179893 -0.06430652 -0.06499754 -0.06481037 -0.06499525 -0.06489303 -0.06498316 -0.06497773 -0.06498516 -0.06498493 0.0 0.456 0.0 0.0 0.0 0.456
200 0.01 -0.06429135 -0.06381935 -0.06191101 -0.06433054 -0.06499712 -0.06480693 -0.06499479 -0.06488429 -0.06498257 -0.06497751 -0.0649845 -0.06498434 0.0 0.48000000000000037 0.0 0.0 0.0 0.48000000000000037
210 0.0105 -0.06429849 -0.06393475 -0.06202948 -0.06435279 -0.06499669 -0.06480475 -0.06499436 -0.06487635 -0.06498206 -0.06497735 -0.0649839 -0.06498384 0.0 0.5040000000000007 0.0 0.0 0.0 0.5040000000000007
220 0.011 -0.06430778 -0.06403916 -0.0621512 -0.06437337 -0.06499624 -0.06480363 -0.06499395 -0.06486924 -0.06498162 -0.06497724 -0.06498337 -0.0649834 0.0 0.528000000000001 0.0 0.0 0.0 0.528000000000001
230 0.0115 -0.06431871 -0.06413263 -0.06227377 -0.06439244 -0.06499579 -0.06480341 -0.06499357 -0.06486298 -0.06498123 -0.06497715 -0.06498289 -0.06498303 0.0 0.5520000000000014 0.0 0.0 0.0 0.5520000000000014
240 0.012 -0.06433089 -0.06421561 -0.06239541 -0.06441013 -0.06499534 -0.06480395 -0.06499321 -0.06485755 -0.06498089 -0.06497709 -0.06498247 -0.0649827 0.0 0.5760000000000016 0.0 0.0 0.0 0.5760000000000016
250 0.0125 -0.06434397 -0.0642888 -0.06251481 -0.0644266 -0.06499489 -0.06480512 -0.06499287 -0.06485293 -0.06498059 -0.06497704 -0.06498208 -0.06498241 0.0 0.600000000000002 0.0 0.0 0.0 0.600000000000002
260 0.013 -0.06435769 -0.06435302 -0.06263106 -0.06444199 -0.06499444 -0.06480679 -0.06499255 -0.06484908 -0.06498033 -0.064977 -0.06498174 -0.06498217 0.0 0.6240000000000023 0.0 0.0 0.0 0.6240000000000023
270 0.0135 -0.06437183 -0.06440915 -0.06274348 -0.06445642 -0.06499399 -0.06480889 -0.06499225 -0.06484594 -0.0649801 -0.06497697 -0.06498142 -0.06498195 0.0 0.6480000000000027 0.0 0.0 0.0 0.6480000000000027
280 0.014 -0.06438623 -0.06445808 -0.06285168 -0.06447001 -0.06499356 -0.06481132 -0.06499196 -0.06484349 -0.06497989 -0.06497694 -0.06498114 -0.06498176 0.0 0.672000000000003 0.0 0.0 0.0 0.672000000000003
