0.000000e+00	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
5.000000e-05	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	
1.000000e-04	-6.500000e-02	-6.499982e-02	-6.500000e-02	-6.500000e-02	-6.499988e-02	-6.499981e-02	-6.499995e-02	-6.499957e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.500000e-02	-6.390813e-02	-6.499980e-02	-6.499991e-02	-6.499993e-02	
1.500000e-04	-6.500000e-02	-6.499925e-02	-6.500000e-02	-6.500000e-02	-6.499944e-02	-6.499918e-02	-6.499979e-02	-6.497157e-02	-6.498739e-02	-6.500000e-02	-6.500000e-02	-6.492931e-02	-6.261329e-02	-6.499911e-02	-6.499962e-02	-6.499972e-02	
2.000000e-04	-6.499969e-02	-6.499789e-02	-6.499985e-02	-6.499999e-02	-6.499839e-02	-6.499785e-02	-6.499949e-02	-6.490927e-02	-6.496543e-02	-6.499986e-02	-6.499954e-02	-6.479552e-02	-6.121317e-02	-6.499781e-02	-6.499874e-02	-6.499932e-02	
2.500000e-04	-6.499892e-02	-6.499557e-02	-6.499947e-02	-6.499998e-02	-6.499644e-02	-6.499572e-02	-6.499903e-02	-6.481906e-02	-6.493513e-02	-6.499952e-02	-6.499839e-02	-6.462977e-02	-5.974844e-02	-6.499578e-02	-6.499704e-02	-6.499873e-02	
3.000000e-04	-6.499773e-02	-6.499232e-02	-6.499882e-02	-6.499996e-02	-6.499340e-02	-6.499285e-02	-6.499840e-02	-6.470713e-02	-6.489685e-02	-6.499897e-02	-6.499659e-02	-6.445360e-02	-5.824423e-02	-6.499293e-02	-6.499451e-02	-6.499793e-02	
3.500000e-04	-6.499618e-02	-6.498821e-02	-6.499794e-02	-6.499991e-02	-6.498916e-02	-6.498933e-02	-6.499760e-02	-6.457893e-02	-6.485081e-02	-6.499817e-02	-6.499422e-02	-6.427909e-02	-5.671762e-02	-6.498922e-02	-6.499121e-02	-6.499691e-02	
4.000000e-04	-6.499433e-02	-6.498335e-02	-6.499683e-02	-6.499984e-02	-6.498364e-02	-6.498528e-02	-6.499660e-02	-6.443893e-02	-6.479721e-02	-6.499713e-02	-6.499139e-02	-6.411192e-02	-5.518080e-02	-6.498458e-02	-6.498723e-02	-6.499566e-02	
4.500000e-04	-6.499223e-02	-6.497783e-02	-6.499553e-02	-6.499974e-02	-6.497681e-02	-6.498079e-02	-6.499541e-02	-6.429070e-02	-6.473627e-02	-6.499581e-02	-6.498820e-02	-6.395406e-02	-5.364281e-02	-6.497900e-02	-6.498265e-02	-6.499418e-02	
5.000000e-04	-6.498993e-02	-6.497171e-02	-6.499407e-02	-6.499961e-02	-6.496868e-02	-6.497592e-02	-6.499402e-02	-6.413696e-02	-6.466818e-02	-6.499422e-02	-6.498470e-02	-6.380566e-02	-5.211052e-02	-6.497246e-02	-6.497755e-02	-6.499247e-02	
5.500000e-04	-6.498744e-02	-6.496506e-02	-6.499246e-02	-6.499945e-02	-6.495927e-02	-6.497072e-02	-6.499242e-02	-6.397978e-02	-6.459319e-02	-6.499234e-02	-6.498093e-02	-6.366604e-02	-5.058916e-02	-6.496495e-02	-6.497199e-02	-6.499053e-02	
6.000000e-04	-6.498480e-02	-6.495789e-02	-6.499072e-02	-6.499925e-02	-6.494863e-02	-6.496524e-02	-6.499062e-02	-6.382072e-02	-6.451151e-02	-6.499016e-02	-6.497692e-02	-6.353429e-02	-4.908273e-02	-6.495649e-02	-6.496602e-02	-6.498835e-02	
6.500000e-04	-6.498200e-02	-6.495025e-02	-6.498886e-02	-6.499902e-02	-6.493679e-02	-6.495949e-02	-6.498861e-02	-6.366091e-02	-6.442338e-02	-6.498768e-02	-6.497269e-02	-6.340946e-02	-4.759423e-02	-6.494708e-02	-6.495968e-02	-6.498595e-02	
7.000000e-04	-6.497907e-02	-6.494214e-02	-6.498688e-02	-6.499874e-02	-6.492383e-02	-6.495350e-02	-6.498639e-02	-6.350121e-02	-6.432904e-02	-6.498488e-02	-6.496824e-02	-6.329072e-02	-4.612590e-02	-6.493674e-02	-6.495300e-02	-6.498332e-02	
7.500000e-04	-6.497601e-02	-6.493358e-02	-6.498479e-02	-6.499843e-02	-6.490979e-02	-6.494728e-02	-6.498396e-02	-6.334222e-02	-6.422870e-02	-6.498176e-02	-6.496359e-02	-6.317734e-02	-4.467930e-02	-6.492549e-02	-6.494600e-02	-6.498046e-02	
