1.030876785516738892e-01 8.409311622381210327e-02
7.193696498870849609e-02 3.431069105863571167e-02
3.012884035706520081e-02 3.099576197564601898e-02
2.708599902689456940e-02 3.119849041104316711e-02
2.709766663610935211e-02 2.944903634488582611e-02
2.489739656448364258e-02 2.764136716723442078e-02
2.197000011801719666e-02 2.724951878190040588e-02
2.027946338057518005e-02 2.793616615235805511e-02
2.042815648019313812e-02 2.694658003747463226e-02
2.001862600445747375e-02 2.467306889593601227e-02
1.874004676938056946e-02 2.301776967942714691e-02
1.785632781684398651e-02 2.256728336215019226e-02
1.765441522002220154e-02 2.265232242643833160e-02
1.776444353163242340e-02 2.224930562078952789e-02
1.748230867087841034e-02 2.135352045297622681e-02
1.676183752715587616e-02 2.052808552980422974e-02
1.604107581079006195e-02 1.995081081986427307e-02
1.545381266623735428e-02 1.948680356144905090e-02
1.493645925074815750e-02 1.895193196833133698e-02
1.437856815755367279e-02 1.852888055145740509e-02
1.407830975949764252e-02 1.749457418918609619e-02
1.328580826520919800e-02 1.704002730548381805e-02
1.323162205517292023e-02 1.640339009463787079e-02
1.238085702061653137e-02 1.625712029635906219e-02
1.165903639048337936e-02 1.800328493118286133e-02
1.328878290951251984e-02 1.705955713987350464e-02
1.160673703998327255e-02 1.780744455754756927e-02
1.214331295341253281e-02 1.694285124540328979e-02
1.130142249166965485e-02 1.653085462749004364e-02
1.095131784677505493e-02 1.611752808094024658e-02
1.074193045496940613e-02 1.513024978339672089e-02
1.061831507831811905e-02 1.415561698377132416e-02
1.026071701198816299e-02 1.315631251782178879e-02
9.570792317390441895e-03 1.226796675473451614e-02
8.898385800421237946e-03 1.166093815118074417e-02
8.458791300654411316e-03 1.108517590910196304e-02
8.149253204464912415e-03 1.046447549015283585e-02
7.975810207426548004e-03 1.084217429161071777e-02
7.800905499607324600e-03 1.034045498818159103e-02
7.355539593845605850e-03 9.652749635279178619e-03
7.313725538551807404e-03 1.166911702603101730e-02
8.801065385341644287e-03 1.117200683802366257e-02
9.258663281798362732e-03 9.281212463974952698e-03
