0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 2.3 0.0
10 0.0005 -0.06499063 -0.06028705 -0.06499384 -0.06483441 -0.06385477 -0.05675564 -0.06494452 -0.04133239 -0.064976 -0.06499648 -0.06498226 -0.06314435 -0.06413487 -0.04928181 -0.0541846 -0.06492537 0.0 0.007699999999999999 2.3 0.0
20 0.001 -0.0649497 -0.05522937 -0.06496311 -0.06443855 -0.06090602 -0.05096625 -0.06474918 -0.02706259 -0.06484382 -0.06497171 -0.06492467 -0.06086472 -0.06237032 -0.02885471 -0.04319322 -0.06467054 0.0 0.014000000000000002 2.3 0.0
30 0.0015 -0.06488443 -0.05046908 -0.06491043 -0.06405138 -0.05813913 -0.04658637 -0.06447103 -0.02066213 -0.06462178 -0.06492405 -0.06486093 -0.05947711 -0.06094678 -0.013886 -0.03496719 -0.06431707 0.0 0.021000000000000008 2.3 0.0
40 0.002 -0.06479837 -0.04587687 -0.06483783 -0.06368674 -0.05592834 -0.04264308 -0.06414706 -0.01661862 -0.06434457 -0.06485812 -0.06479464 -0.0584127 -0.05985744 -0.003592844 -0.02795326 -0.06391781 0.0 0.02800000000000001 2.3 0.0
50 0.0025 -0.06469313 -0.04141822 -0.06474611 -0.06332961 -0.05411049 -0.03886687 -0.06379367 -0.01330274 -0.06403192 -0.06477691 -0.06472399 -0.05744879 -0.05892484 0.003823779 -0.02149987 -0.06349773 0.0 0.03569999999999998 2.3 0.0
60 0.003 -0.06456969 -0.03708308 -0.06463577 -0.06297289 -0.05250628 -0.03517632 -0.06341833 -0.01024673 -0.06369304 -0.06468217 -0.0646476 -0.05651809 -0.05803693 0.009618933 -0.01539797 -0.0630685 0.0 0.04269999999999996 2.3 0.0
70 0.0035 -0.0644288 -0.03286722 -0.06450717 -0.06261425 -0.05100566 -0.03154338 -0.06302496 -0.007308537 -0.06333194 -0.06457505 -0.06456477 -0.05560028 -0.05713991 0.0145123 -0.009577395 -0.0626357 0.0 0.04969999999999994 2.3 0.0
80 0.004 -0.06427115 -0.02876755 -0.06436065 -0.06225299 -0.04955155 -0.0279568 -0.06261605 -0.004441284 -0.06295038 -0.06445636 -0.06447522 -0.05468884 -0.05621044 0.0188899 -0.004008022 -0.06220201 0.0 0.05669999999999991 2.3 0.0
90 0.0045 -0.0640971 -0.02478108 -0.0641966 -0.06188891 -0.04811649 -0.02441152 -0.06217695 -0.001627765 -0.06254912 -0.06432674 -0.06437881 -0.05378145 -0.05523889 0.0229542 0.001328417 -0.06176805 0.0 0.06369999999999988 2.3 0.0
100 0.005 -0.06390402 -0.02090475 -0.06401532 -0.06152197 -0.04668781 -0.02090535 -0.06163621 0.001137734 -0.06212847 -0.06418671 -0.06427555 -0.0528835 -0.05422435 0.02681115 0.00644603 -0.0612773 0.0 0.07069999999999985 2.3 0.0
110 0.0055 -0.0636914 -0.01714213 -0.06381736 -0.06115238 -0.04526282 -0.01744901 -0.06105052 0.003812846 -0.06168981 -0.06403671 -0.06416616 -0.05202831 -0.05319412 0.03049614 0.01134172 -0.06076291 0.0 0.07769999999999982 2.3 0.0
120 0.006 -0.0634603 -0.01348923 -0.06360296 -0.06078054 -0.04384197 -0.01403636 -0.06045949 0.006425595 -0.06123368 -0.06387707 -0.06405009 -0.05114946 -0.0521193 0.03403499 0.0160289 -0.06025339 0.0 0.08469999999999982 2.3 0.0
130 0.0065 -0.06321126 -0.009944068 -0.06337186 -0.06040644 -0.04242355 -0.01067053 -0.05987984 0.008970041 -0.06075772 -0.06370798 -0.06392708 -0.050262 -0.05098746 0.03744775 0.02051769 -0.05975892 0.0 0.09169999999999978 2.3 0.0
140 0.007 -0.06294712 -0.006499404 -0.06312493 -0.06003006 -0.04100623 -0.007341798 -0.0593176 0.01149699 -0.06026254 -0.06352972 -0.06379723 -0.04937335 -0.04979817 0.04076434 0.02483024 -0.05928185 0.0 0.09869999999999976 2.3 0.0
150 0.0075 -0.06267017 -0.003148344 -0.06286296 -0.05965106 -0.03958672 -0.004046645 -0.05877359 0.01402168 -0.05974892 -0.06334257 -0.06366058 -0.04848326 -0.04855249 0.04401469 0.0289862 -0.05882083 0.0 0.10569999999999974 2.3 0.0
160 0.008 -0.06232867 0.0001113005 -0.06258585 -0.05926938 -0.03816412 -0.0007920932 -0.05825339 0.01651824 -0.0592161 -0.06314679 -0.06351715 -0.04759075 -0.04725342 0.04719912 0.03298762 -0.05837324 0.0 0.11269999999999972 2.3 0.0
170 0.0085 -0.06195126 0.003279981 -0.06229346 -0.05888537 -0.03674186 0.002418254 -0.057749 0.01897196 -0.05866336 -0.06294258 -0.06336698 -0.04670024 -0.04590554 0.05030088 0.03683333 -0.05793631 0.0 0.1196999999999998 2.3 0.0
180 0.009 -0.06156645 0.006361578 -0.06198584 -0.05849906 -0.03532155 0.005584788 -0.05725311 0.02135848 -0.05809033 -0.0627301 -0.06320918 -0.04571002 -0.04451132 0.05332482 0.04053472 -0.05750734 0.0 0.12669999999999992 2.3 0.0
190 0.0095 -0.06118338 0.00935928 -0.06166249 -0.05811057 -0.03390612 0.008708875 -0.05676101 0.02370235 -0.05749594 -0.06250925 -0.06304299 -0.04472599 -0.04307405 0.05627034 0.04409953 -0.05708391 0.0 0.13299999999999998 2.3 0.0
200 0.01 -0.06080843 0.01227806 -0.0613261 -0.05771973 -0.03249258 0.01179677 -0.05627015 0.02605503 -0.05688374 -0.06228013 -0.06287064 -0.04381272 -0.04159113 0.05916354 0.04754657 -0.05666419 0.0 0.1400000000000001 0.0 0.0
210 0.0105 -0.06045104 0.01041967 -0.06098389 -0.05749172 -0.03222019 0.00662247 -0.05583424 0.004885493 -0.0562784 -0.06204652 -0.06271014 -0.04477537 -0.04089521 0.04632707 0.04009106 -0.05632101 0.0 0.14700000000000019 0.0 0.0
220 0.011 -0.06013031 0.008158166 -0.06065385 -0.05749043 -0.03373698 0.003876839 -0.05553587 -0.006866853 -0.05575957 -0.06182624 -0.06258292 -0.04615501 -0.04096825 0.02879062 0.03238221 -0.05615745 0.0 0.15400000000000028 0.0 0.0
