0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 2.3 0.0
10 0.0005 -0.06499064 -0.06028706 -0.06499385 -0.06483441 -0.06385478 -0.05675564 -0.06494452 -0.0413335 -0.0649765 -0.06499648 -0.06498227 -0.06314637 -0.06416246 -0.04928181 -0.05418461 -0.06492537 0.0 0.0 2.3 0.0
20 0.001 -0.06494983 -0.05522949 -0.06496319 -0.06443855 -0.06090621 -0.05096633 -0.06474918 -0.02707049 -0.06484828 -0.06497181 -0.06492486 -0.06087471 -0.06249897 -0.02885473 -0.04319335 -0.06467054 0.0 0.0 2.3 0.0
30 0.0015 -0.06488482 -0.05046946 -0.0649107 -0.0640514 -0.05813983 -0.04658658 -0.06447104 -0.02068307 -0.06463656 -0.0649245 -0.06486157 -0.05949931 -0.06124246 -0.01388608 -0.03496761 -0.06431709 0.0 0.0 2.3 0.0
40 0.002 -0.06479924 -0.04587768 -0.06483842 -0.06368681 -0.05592998 -0.04264351 -0.06414708 -0.01665824 -0.06437797 -0.06485933 -0.06479608 -0.05845067 -0.06037679 -0.003593062 -0.02795412 -0.06391788 0.0 0.0 2.3 0.0
50 0.0025 -0.06469471 -0.04141968 -0.06474723 -0.06332977 -0.0541135 -0.03886762 -0.06379373 -0.01336627 -0.06409353 -0.06477949 -0.06472671 -0.05750587 -0.05971899 0.003823329 -0.02150135 -0.06349788 0.0 0.0 2.3 0.0
60 0.003 -0.06457225 -0.03708543 -0.06463763 -0.0629732 -0.0525111 -0.03517749 -0.06341844 -0.01033927 -0.06379341 -0.06468689 -0.06465217 -0.05659756 -0.05915437 0.009618142 -0.01540028 -0.06306876 0.0 0.0 2.3 0.0
70 0.0035 -0.06443267 -0.03287074 -0.06451002 -0.0626148 -0.05101274 -0.03154508 -0.06302515 -0.007435195 -0.06348237 -0.06458284 -0.06457187 -0.05570545 -0.05862802 0.01451105 -0.009580758 -0.06263613 0.0 0.0 2.3 0.0
80 0.004 -0.06427666 -0.02877254 -0.06436479 -0.06225388 -0.04956134 -0.02795916 -0.06261635 -0.004607247 -0.06316275 -0.06446833 -0.0644856 -0.05482305 -0.05811615 0.01888806 -0.004012673 -0.06220267 0.0 0.0 2.3 0.0
90 0.0045 -0.06410462 -0.02478787 -0.06420233 -0.06189027 -0.04812948 -0.02441468 -0.0621774 -0.001838323 -0.06283583 -0.06434414 -0.06439336 -0.05394811 -0.05760902 0.02295163 0.00132222 -0.06176902 0.0 0.0 2.3 0.0
100 0.005 -0.06391396 -0.02091361 -0.064023 -0.06152396 -0.04670446 -0.02090925 -0.06163686 0.0008783272 -0.06250231 -0.06421094 -0.0642952 -0.05308176 -0.05710366 0.02680792 0.00643822 -0.06127864 0.0 0.0 2.3 0.0
110 0.0055 -0.06370413 -0.01715257 -0.06382731 -0.06115515 -0.04528308 -0.01745257 -0.06105138 0.003503703 -0.0621636 -0.0640693 -0.0641919 -0.05226501 -0.05662312 0.03049536 0.01133414 -0.06076468 0.0 0.0 2.3 0.0
120 0.006 -0.0634763 -0.01350234 -0.06361561 -0.06078429 -0.0438665 -0.01404126 -0.06046062 0.006055644 -0.06182063 -0.06391966 -0.06408314 -0.05142995 -0.0561459 0.03403425 0.01601931 -0.06025566 0.0 0.0 2.3 0.0
130 0.0065 -0.06323102 -0.009960612 -0.06338765 -0.06041146 -0.04245326 -0.01067726 -0.0598813 0.008533108 -0.06147143 -0.06376234 -0.0639687 -0.05058949 -0.0556602 0.03744476 0.02050488 -0.05976179 0.0 0.0 2.3 0.0
140 0.007 -0.06297116 -0.006519976 -0.06314432 -0.06003664 -0.04104191 -0.007350541 -0.05931948 0.0109872 -0.06111696 -0.06359775 -0.06384876 -0.04975121 -0.0551653 0.04075823 0.02481375 -0.05928546 0.0 0.0 2.3 0.0
150 0.0075 -0.06269904 -0.003173487 -0.06288646 -0.0596595 -0.03962901 -0.004057539 -0.05877597 0.01343321 -0.06075828 -0.06342627 -0.06372346 -0.04891504 -0.05466176 0.04400539 0.02896575 -0.05882532 0.0 0.0 2.3 0.0
160 0.008 -0.0623629 8.106118e-05 -0.06261397 -0.05928002 -0.03821364 -0.0008052943 -0.05825636 0.01584512 -0.06039485 -0.06324826 -0.06359291 -0.04808008 -0.054152 0.04718679 0.03296294 -0.05837875 0.0 0.0 2.3 0.0
170 0.0085 -0.06199142 0.003244118 -0.06232675 -0.05889856 -0.0367992 0.002402563 -0.05775266 0.01820815 -0.06002609 -0.06306404 -0.06345724 -0.04725082 -0.05364003 0.05028569 0.03680414 -0.05794299 0.0 0.0 2.3 0.0
180 0.009 -0.06161391 0.006318751 -0.06202531 -0.0585152 -0.03538688 0.005565865 -0.05725757 0.02052824 -0.05965236 -0.06287388 -0.06331645 -0.04640923 -0.05312698 0.05330681 0.04049995 -0.05751533 0.0 0.0 2.3 0.0
190 0.0095 -0.0612408 0.0093072 -0.06171024 -0.05813016 -0.03397857 0.008685718 -0.05676636 0.02280847 -0.05927405 -0.06267785 -0.06317053 -0.04557453 -0.05261418 0.05624946 0.0440574 -0.05709344 0.0 0.0 2.3 0.0
200 0.01 -0.06087697 0.01221614 -0.06138332 -0.05774327 -0.03257269 0.01176948 -0.0562765 0.02507426 -0.05889337 -0.06247616 -0.06302003 -0.04475863 -0.05210087 0.05913965 0.04749718 -0.05667552 0.0 0.0 2.3 0.0
210 0.0105 -0.06052276 0.01504996 -0.06104567 -0.05735439 -0.03116759 0.01481726 -0.05578653 0.02732227 -0.0585114 -0.06226912 -0.06286517 -0.04395581 -0.05158661 0.06198966 0.05082879 -0.05626014 0.0 0.0 2.3 0.0
220 0.011 -0.06017663 0.01781162 -0.06069808 -0.05696358 -0.02976335 0.01782756 -0.05529553 0.02954403 -0.05812859 -0.06205702 -0.06270609 -0.04316261 -0.05107183 0.06479925 0.05405664 -0.05582257 0.0 0.0 2.3 0.0
230 0.0115 -0.0598363 0.0205033 -0.06034114 -0.05657099 -0.02836113 0.02079882 -0.05480215 0.03173295 -0.05774503 -0.06184016 -0.0625429 -0.04237738 -0.0505572 0.06756343 0.05718389 -0.0553501 0.0 0.0 2.3 0.0
