0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0
10 0.0005 -0.06499998 -0.06499998 -0.06499999 -0.06499929 -0.06499996 -0.06499999 -0.065 -0.06499682 -0.064956 -0.06495171 -0.06311943 -0.0649478 -0.06497186 -0.065 -0.06499956 -0.065 0.015399999999999999 0.007699999999999999 0.0 0.0
20 0.001 -0.06499973 -0.06499979 -0.06499985 -0.06499346 -0.06499953 -0.06499991 -0.065 -0.06498102 -0.06477334 -0.064746 -0.05966406 -0.06481083 -0.06486626 -0.06499996 -0.06499726 -0.06499999 0.028000000000000004 0.014000000000000002 0.0 0.0
30 0.0015 -0.06499909 -0.06499932 -0.06499948 -0.06497787 -0.06499837 -0.06499971 -0.06499998 -0.06495365 -0.06441743 -0.06434604 -0.05522205 -0.0646215 -0.06468762 -0.0649998 -0.064993 -0.06499995 0.042000000000000016 0.021000000000000008 0.0 0.0
40 0.002 -0.06499792 -0.06499849 -0.06499876 -0.06494855 -0.06499638 -0.0649994 -0.06499995 -0.06491599 -0.06387058 -0.0637355 -0.04996983 -0.06438872 -0.06444336 -0.06499946 -0.06498676 -0.06499986 0.05600000000000002 0.02800000000000001 0.0 0.0
50 0.0025 -0.06499608 -0.06499722 -0.06499761 -0.0649019 -0.06499353 -0.06499894 -0.06499988 -0.06486855 -0.06312317 -0.06290653 -0.04398902 -0.06411591 -0.06413771 -0.0649989 -0.06497845 -0.06499969 0.07139999999999996 0.03569999999999998 0.0 0.0
60 0.003 -0.06499345 -0.06499542 -0.06499592 -0.06483461 -0.0649898 -0.0649983 -0.06499977 -0.06481141 -0.06216973 -0.06185516 -0.03732387 -0.06380449 -0.06377247 -0.06499808 -0.06496797 -0.06499942 0.08539999999999992 0.04269999999999996 0.0 0.0
70 0.0035 -0.06498992 -0.06499301 -0.06499361 -0.06474362 -0.06498515 -0.06499748 -0.0649996 -0.06474445 -0.06100727 -0.06057936 -0.03000344 -0.06345507 -0.06334811 -0.06499697 -0.06495521 -0.06499902 0.09939999999999988 0.04969999999999994 0.0 0.0
80 0.004 -0.06498535 -0.06498992 -0.06499057 -0.0646261 -0.06497954 -0.06499643 -0.06499936 -0.06466747 -0.0596344 -0.05907823 -0.02205031 -0.063068 -0.06286453 -0.06499553 -0.06494004 -0.06499848 0.11339999999999982 0.05669999999999991 0.0 0.0
90 0.0045 -0.06497964 -0.06498606 -0.06498671 -0.06447945 -0.06497292 -0.06499514 -0.06499904 -0.06458023 -0.05805089 -0.05735165 -0.01348419 -0.0626435 -0.06232148 -0.06499373 -0.06492237 -0.06499775 0.12739999999999976 0.06369999999999988 0.0 0.0
100 0.005 -0.06497269 -0.06498134 -0.06498193 -0.06430124 -0.06496524 -0.06499358 -0.06499862 -0.06448251 -0.0562574 -0.05540001 -0.004323229 -0.06218176 -0.06171862 -0.06499155 -0.06490211 -0.06499683 0.1413999999999997 0.07069999999999985 0.0 0.0
110 0.0055 -0.06496437 -0.0649757 -0.06497614 -0.06408926 -0.06495644 -0.06499172 -0.06499808 -0.06437408 -0.05425532 -0.05322419 0.005415339 -0.06168298 -0.06105572 -0.06498894 -0.06487916 -0.06499567 0.15539999999999965 0.07769999999999982 0.0 0.0
120 0.006 -0.0649546 -0.06496906 -0.06496925 -0.06384147 -0.06494647 -0.06498953 -0.06499741 -0.06425473 -0.05204659 -0.0508254 0.01571499 -0.06114736 -0.06033257 -0.06498589 -0.06485345 -0.06499426 0.16939999999999963 0.08469999999999982 0.0 0.0
130 0.0065 -0.06494327 -0.06496133 -0.06496115 -0.06355601 -0.06493527 -0.06498698 -0.06499658 -0.06412426 -0.04963361 -0.04820519 0.02655977 -0.06057513 -0.05954905 -0.06498235 -0.06482491 -0.06499257 0.18339999999999956 0.09169999999999978 0.0 0.0
140 0.007 -0.06493028 -0.06495244 -0.06495177 -0.06323118 -0.06492281 -0.06498404 -0.06499558 -0.06398248 -0.04701914 -0.04536537 0.03793429 -0.05996653 -0.05870513 -0.0649783 -0.06479346 -0.06499058 0.19739999999999952 0.09869999999999976 0.0 0.0
150 0.0075 -0.06491555 -0.06494232 -0.06494101 -0.06286544 -0.06490902 -0.06498069 -0.06499438 -0.06382923 -0.04420623 -0.04230796 0.04982363 -0.05932179 -0.05780082 -0.06497371 -0.06475904 -0.06498825 0.21139999999999948 0.10569999999999974 0.0 0.0
160 0.008 -0.06489899 -0.06493089 -0.06492878 -0.06245738 -0.06489385 -0.06497689 -0.06499297 -0.06366436 -0.04119817 -0.03903519 0.06221336 -0.05864119 -0.05683621 -0.06496855 -0.0647216 -0.06498557 0.22539999999999943 0.11269999999999972 0.0 0.0
170 0.0085 -0.06488052 -0.06491809 -0.064915 -0.06200573 -0.06487727 -0.06497261 -0.06499133 -0.0634877 -0.03799839 -0.03554945 0.07508949 -0.057925 -0.05581142 -0.06496279 -0.0646811 -0.0649825 0.2393999999999996 0.1196999999999998 0.0 0.0
180 0.009 -0.06485977 -0.06490355 -0.06489944 -0.06150937 -0.06485881 -0.06496761 -0.06498943 -0.06324541 -0.03461025 -0.03185329 0.0884388 -0.05711481 -0.05472588 -0.0649564 -0.06463717 -0.06497903 0.25339999999999985 0.12669999999999992 0.0 0.0
190 0.0095 -0.06483433 -0.06488482 -0.06488039 -0.0609672 -0.06483335 -0.06496047 -0.06498722 -0.06288766 -0.03103485 -0.02794926 0.1022505 -0.05618223 -0.05357175 -0.0649489 -0.06458733 -0.06497504 0.26599999999999996 0.13299999999999998 0.0 0.0
200 0.01 -0.06480565 -0.06486391 -0.0648585 -0.06037828 -0.06480492 -0.06495286 -0.06498464 -0.06260312 -0.02727673 -0.02384001 0.1165093 -0.05530062 -0.0523568 -0.06494009 -0.0645341 -0.0649704 0.2800000000000002 0.1400000000000001 0.0 0.0
210 0.0105 -0.06477474 -0.0648416 -0.06483448 -0.05974185 -0.06477715 -0.06494508 -0.06498169 -0.06236207 -0.02334124 -0.01952845 0.131202 -0.05443566 -0.05108652 -0.06493042 -0.06447845 -0.06496515 0.29400000000000037 0.14700000000000019 0.0 0.0
220 0.011 -0.064742 -0.06481806 -0.06480864 -0.05905724 -0.06475029 -0.06493701 -0.06497837 -0.06213677 -0.01923308 -0.01501756 0.1463168 -0.05356137 -0.04976123 -0.0649202 -0.06442028 -0.06495932 0.30800000000000055 0.15400000000000028 0.0 0.0
230 0.0115 -0.06470753 -0.06479327 -0.06478109 -0.05832385 -0.06472359 -0.06492854 -0.06497466 -0.06191131 -0.01495639 -0.01031039 0.1618423 -0.05266342 -0.04838005 -0.06490949 -0.06435939 -0.06495291 0.3220000000000008 0.1610000000000004 0.0 0.0
240 0.012 -0.06467128 -0.06476715 -0.06475182 -0.05754119 -0.06469627 -0.06491954 -0.06497056 -0.06167713 -0.01051498 -0.00541001 0.1777672 -0.05173445 -0.04694227 -0.06489826 -0.06429561 -0.06494595 0.33600000000000096 0.16800000000000048 0.0 0.0
250 0.0125 -0.06463315 -0.06473959 -0.06472078 -0.0567088 -0.06466776 -0.06490995 -0.06496604 -0.06142985 -0.005912499 -0.0003195111 0.1940809 -0.05077105 -0.04544755 -0.06488641 -0.0642288 -0.06493844 0.35000000000000114 0.17500000000000057 0.0 0.0
260 0.013 -0.06459241 -0.06471013 -0.06468763 -0.0557881 -0.06463613 -0.06489966 -0.06496108 -0.06106306 -0.001147902 0.004958759 0.2107738 -0.04967368 -0.04389312 -0.06487383 -0.06415797 -0.06493037 0.3640000000000013 0.18200000000000066 0.0 0.0
270 0.0135 -0.06454753 -0.0646776 -0.06465143 -0.0547836 -0.06459741 -0.064888 -0.06495562 -0.06065843 0.003761784 0.01042472 0.2278367 -0.04853259 -0.04227407 -0.06485988 -0.06408182 -0.0649216 0.37800000000000156 0.18900000000000078 0.0 0.0
280 0.014 -0.0644974 -0.06464051 -0.06461104 -0.05374328 -0.06455668 -0.06487403 -0.06494958 -0.06031404 0.008802049 0.01607444 0.2452574 -0.04740879 -0.04060041 -0.06484425 -0.06400236 -0.06491202 0.39200000000000174 0.19600000000000087 0.0 0.0
290 0.0145 -0.06444408 -0.06460116 -0.06456752 -0.05266869 -0.06451604 -0.06485951 -0.06494294 -0.05999783 0.01397232 0.0219033 0.2630257 -0.04629326 -0.0388756 -0.06482734 -0.0639201 -0.0649016 0.4060000000000019 0.20300000000000096 0.0 0.0
300 0.015 -0.06438863 -0.06456025 -0.06452162 -0.05155697 -0.06447555 -0.0648446 -0.06493572 -0.05968833 0.01927677 0.02790703 0.281132 -0.04516763 -0.03709946 -0.06480968 -0.06383517 -0.06489043 0.42000000000000215 0.21000000000000107 0.0 0.0
310 0.0155 -0.06433145 -0.06451792 -0.06447368 -0.05040512 -0.06443463 -0.06482915 -0.06492793 -0.0593731 0.02471991 0.03408172 0.2995675 -0.04401905 -0.03527109 -0.06479148 -0.06374741 -0.06487858 0.43400000000000233 0.21700000000000116 0.0 0.0
320 0.016 -0.06427258 -0.06447411 -0.06442379 -0.04921057 -0.06439263 -0.06481304 -0.06491959 -0.0590456 0.03030451 0.04042378 0.3183236 -0.04284086 -0.03338975 -0.06477273 -0.06365667 -0.06486607 0.4480000000000025 0.22400000000000125 0.0 0.0
330 0.0165 -0.06421192 -0.06442873 -0.06437194 -0.0479712 -0.06434906 -0.06479615 -0.06491068 -0.0587027 0.0360312 0.04692984 0.337392 -0.04163008 -0.03145509 -0.06475333 -0.06356285 -0.06485293 0.46200000000000274 0.23100000000000137 0.0 0.0
340 0.017 -0.06414925 -0.06438158 -0.06431802 -0.0466854 -0.06430359 -0.06477839 -0.06490119 -0.05834313 0.04189878 0.05359672 0.3567644 -0.04038521 -0.02946161 -0.06473317 -0.06346584 -0.06483916 0.4760000000000029 0.23800000000000146 0.0 0.0
350 0.0175 -0.06408214 -0.06433024 -0.06426046 -0.0453519 -0.06425593 -0.06475823 -0.0648911 -0.05796192 0.04790833 0.06042144 0.3764333 -0.03908009 -0.0273646 -0.06471207 -0.06336526 -0.0648247 0.4900000000000031 0.24500000000000155 0.0 0.0
360 0.018 -0.06401124 -0.06427601 -0.06419936 -0.04396979 -0.06420578 -0.06473707 -0.0648804 -0.05756237 0.05405648 0.06740118 0.396391 -0.03774592 -0.0252258 -0.06468983 -0.06326101 -0.06480947 0.5040000000000033 0.25200000000000167 0.0 0.0
370 0.0185 -0.06393768 -0.06421989 -0.06413551 -0.0425385 -0.06415325 -0.06471531 -0.06486904 -0.05714946 0.06033617 0.07453308 0.4166295 -0.03639257 -0.02306239 -0.0646665 -0.06315346 -0.06479343 0.5180000000000036 0.2590000000000018 0.0 0.0
