0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 -0.25027865 0.45052502 0.28932166 0.3002259 0.793371 0.18797943
0.0005 -0.06499973 -0.06491674 -0.06490936 -0.06499744 -0.06491307 -0.065 0.072850846 0.006296817 -0.004986465 0.09498194 1.0366397 0.6807525
0.001 -0.06499782 -0.06468788 -0.06464303 -0.0649791 -0.06444458 -0.06499999 0.18104494 0.060425926 0.11916475 0.052336916 1.382009 1.2105274
0.0015 -0.06499372 -0.0644461 -0.06433161 -0.06494782 -0.06339089 -0.06499989 0.2701804 0.03857248 0.05256035 0.06854053 1.3430159 1.4304278
0.002 -0.0649876 -0.06424869 -0.06404085 -0.06491262 -0.06163089 -0.06499953 0.21432093 0.14325306 0.21104607 0.12851478 1.1492586 1.1929611
0.0025 -0.06497812 -0.06410975 -0.06366346 -0.06478439 -0.0590953 -0.06499859 0.17765409 0.09945314 0.19363573 0.16200574 1.0858682 1.1442071
0.003 -0.06490452 -0.06386491 -0.06283042 -0.06438791 -0.05574418 -0.06499658 0.1881209 0.13125452 0.2035012 0.12323551 1.2458508 1.248761
0.0035 -0.06478929 -0.06354302 -0.06179824 -0.06402211 -0.05156356 -0.06499281 0.21197683 0.09479134 0.1519146 0.1133036 1.285248 1.3067397
0.004 -0.06466363 -0.06325508 -0.0608226 -0.06379521 -0.04655716 -0.06498643 0.22027177 0.11255856 0.17724663 0.106682524 1.2784345 1.2636116
0.0045 -0.06454361 -0.06304556 -0.06001063 -0.06368328 -0.04073612 -0.0649764 0.22208667 0.09088628 0.16462545 0.11284171 1.2595305 1.2428966
0.005 -0.06443688 -0.06292228 -0.05939148 -0.06364621 -0.03411474 -0.06496154 0.22173136 0.10261913 0.17361887 0.09951836 1.2927778 1.2256618
0.0055 -0.06434626 -0.06287579 -0.05895708 -0.06365284 -0.02670877 -0.06494052 0.22445825 0.0836792 0.15251297 0.0932309 1.3052757 1.2149522
0.006 -0.06427196 -0.06289035 -0.05868393 -0.06368279 -0.01853489 -0.06491194 0.22488156 0.0869997 0.15404615 0.079990596 1.3247299 1.1765832
0.0065 -0.06421286 -0.06294948 -0.05854419 -0.06372373 -0.009610563 -0.0648743 0.22629294 0.06894131 0.13678592 0.07289794 1.3285952 1.144298
0.007 -0.06416727 -0.06303843 -0.05851085 -0.06376851 4.602445e-05 -0.06482604 0.2256679 0.067808986 0.13336664 0.05853632 1.348454 1.1018164
0.0075 -0.06413334 -0.06314503 -0.05855987 -0.06380949 0.01041834 -0.06476275 0.22648835 0.05088773 0.11511741 0.048037782 1.3573735 1.0634491
0.008 -0.06410917 -0.06325904 -0.05867063 -0.0638423 0.02149408 -0.06467172 0.22544661 0.046061967 0.10750832 0.03283292 1.3742261 1.0125659
0.0085 -0.06409313 -0.06337312 -0.05882641 -0.06387291 0.03325245 -0.06455002 0.22540262 0.02940369 0.08934968 0.020649433 1.3821139 0.96382225
0.009 -0.0640838 -0.06348259 -0.05901398 -0.06390235 0.04566924 -0.06440069 0.22413251 0.02159692 0.0784283 0.004521534 1.3977656 0.9077443
0.0095 -0.06407999 -0.06358463 -0.0592229 -0.06393041 0.05872018 -0.06422788 0.22355959 0.0051666386 0.059574585 -0.008946106 1.4050848 0.853156
0.01 -0.06408066 -0.06367765 -0.05944503 -0.06395679 0.07238217 -0.06403492 0.22222373 -0.004347708 0.047332793 -0.025158092 1.418787 0.7943288
