2.513505935668945312e+00 1.453364372253417969e+00
1.705093979835510254e+00 9.613122940063476562e-01
1.125646710395812988e+00 8.126872777938842773e-01
9.010155797004699707e-01 7.880826592445373535e-01
8.331601023674011230e-01 7.232281565666198730e-01
7.623508572578430176e-01 6.257240176200866699e-01
6.820126771926879883e-01 5.451059341430664062e-01
6.297226548194885254e-01 4.936687946319580078e-01
5.867441892623901367e-01 4.607585072517395020e-01
5.511594414710998535e-01 4.163814187049865723e-01
4.836773276329040527e-01 3.849952518939971924e-01
4.300881326198577881e-01 3.785670697689056396e-01
4.051821231842041016e-01 3.693089783191680908e-01
3.841957151889801025e-01 3.400312364101409912e-01
3.541976213455200195e-01 3.025627136230468750e-01
3.227313756942749023e-01 2.734602987766265869e-01
2.990702986717224121e-01 2.512008249759674072e-01
2.782654464244842529e-01 2.288030833005905151e-01
2.521118521690368652e-01 2.030998915433883667e-01
2.204669415950775146e-01 1.816861331462860107e-01
1.887937784194946289e-01 1.669573932886123657e-01
1.639442890882492065e-01 1.544067412614822388e-01
1.455845981836318970e-01 1.538794785737991333e-01
1.374706029891967773e-01 1.616685241460800171e-01
1.391674578189849854e-01 1.441484391689300537e-01
1.242624670267105103e-01 1.232536584138870239e-01
1.115077137947082520e-01 1.132545322179794312e-01
1.043304428458213806e-01 1.070966124534606934e-01
9.578477591276168823e-02 1.046926006674766541e-01
9.021952003240585327e-02 9.868013858795166016e-02
8.365292102098464966e-02 9.150690585374832153e-02
7.667252421379089355e-02 8.637881278991699219e-02
6.988652795553207397e-02 8.343006670475006104e-02
6.382068246603012085e-02 8.079918473958969116e-02
5.894216895103454590e-02 7.929795980453491211e-02
5.748556926846504211e-02 7.425029575824737549e-02
5.396873503923416138e-02 6.781910359859466553e-02
5.000942200422286987e-02 6.422016769647598267e-02
4.660309478640556335e-02 6.119761615991592407e-02
4.313074052333831787e-02 6.002267450094223022e-02
4.005718231201171875e-02 5.721739679574966431e-02
3.773748129606246948e-02 5.399686098098754883e-02
3.614919632673263550e-02 4.864326864480972290e-02
3.441916778683662415e-02 4.462463036179542542e-02
3.243178874254226685e-02 4.287531226873397827e-02
3.137863427400588989e-02 4.038134589791297913e-02
3.025994263589382172e-02 3.915740549564361572e-02
2.827718481421470642e-02 3.788257762789726257e-02
2.710844576358795166e-02 3.670829534530639648e-02
2.624879404902458191e-02 3.498921170830726624e-02
2.463216520845890045e-02 3.319324925541877747e-02
2.323000691831111908e-02 3.190490975975990295e-02
2.213494479656219482e-02 3.063425794243812561e-02
2.102736942470073700e-02 2.968168817460536957e-02
2.028476074337959290e-02 2.900658175349235535e-02
1.963559538125991821e-02 2.782161161303520203e-02
1.900588534772396088e-02 2.731641568243503571e-02
1.860041730105876923e-02 2.712402865290641785e-02
1.868005283176898956e-02 2.726302109658718109e-02
1.889283582568168640e-02 2.667701803147792816e-02
1.930753700435161591e-02 2.539649046957492828e-02
1.698399335145950317e-02 2.292460203170776367e-02
1.464798580855131149e-02 2.223314531147480011e-02
1.428330875933170319e-02 2.248175628483295441e-02
1.502850838005542755e-02 2.157872542738914490e-02
1.460397988557815552e-02 2.008137665688991547e-02
1.265446562319993973e-02 1.961781270802021027e-02
1.213641371577978134e-02 1.956401020288467407e-02
1.284096855670213699e-02 1.935457251965999603e-02
1.238755229860544205e-02 1.788826473057270050e-02
1.116328779608011246e-02 1.753254421055316925e-02
1.049961056560277939e-02 1.793798804283142090e-02
1.084679458290338516e-02 1.764210313558578491e-02
1.107172388583421707e-02 1.720529049634933472e-02
1.033350359648466110e-02 1.622709445655345917e-02
9.423519484698772430e-03 1.606037840247154236e-02
8.990982547402381897e-03 1.638128980994224548e-02
9.205551818013191223e-03 1.625361479818820953e-02
9.481852874159812927e-03 1.608738675713539124e-02
9.291611611843109131e-03 1.532748620957136154e-02
8.756215684115886688e-03 1.494519971311092377e-02
8.043993264436721802e-03 1.452738512307405472e-02
7.673134095966815948e-03 1.429821085184812546e-02
7.650594227015972137e-03 1.437318045645952225e-02
7.826745510101318359e-03 1.438316982239484787e-02
7.985588163137435913e-03 1.441031228750944138e-02
7.869126275181770325e-03 1.409936137497425079e-02
7.681057788431644440e-03 1.377043407410383224e-02
7.278343196958303452e-03 1.333188079297542572e-02
6.907056085765361786e-03 1.314957905560731888e-02
6.620420608669519424e-03 1.299461163580417633e-02
6.451512221246957779e-03 1.283338107168674469e-02
6.380948238074779510e-03 1.270458288490772247e-02
6.398024968802928925e-03 1.270833890885114670e-02
6.560058798640966415e-03 1.296417228877544403e-02
6.963097490370273590e-03 1.362779736518859863e-02
8.065003901720046997e-03 1.430490892380475998e-02
9.420444257557392120e-03 1.583183929324150085e-02
1.154485903680324554e-02 1.384387910366058350e-02
8.992495946586132050e-03 1.192875485867261887e-02
6.188013590872287750e-03 1.185809727758169174e-02
6.131078582257032394e-03 1.262046117335557938e-02
7.803036831319332123e-03 1.285625062882900238e-02
7.538615725934505463e-03 1.118939369916915894e-02
5.520075559616088867e-03 1.155424211174249649e-02
6.244014482945203781e-03 1.253873854875564575e-02
7.441067602485418320e-03 1.108060963451862335e-02
5.773469340056180954e-03 1.068950816988945007e-02
5.307904910296201706e-03 1.154116727411746979e-02
6.412739865481853485e-03 1.079619303345680237e-02
5.783568602055311203e-03 1.034374441951513290e-02
4.942071624100208282e-03 1.079036761075258255e-02
5.438685882836580276e-03 1.058279816061258316e-02
5.635972600430250168e-03 1.041312981396913528e-02
5.004156380891799927e-03 1.013812702149152756e-02
4.743092693388462067e-03 1.014990359544754028e-02
5.159716121852397919e-03 1.040677540004253387e-02
5.166792310774326324e-03 9.750919416546821594e-03
4.613180644810199738e-03 9.683820419013500214e-03
4.571879748255014420e-03 1.010418962687253952e-02
4.881159868091344833e-03 9.619092568755149841e-03
4.717102739959955215e-03 9.558018296957015991e-03
4.361005965620279312e-03 9.503975510597229004e-03
4.327835049480199814e-03 9.363010525703430176e-03
4.507317673414945602e-03 9.608941152691841125e-03
4.501335322856903076e-03 9.100370109081268311e-03
4.234794527292251587e-03 9.033903479576110840e-03
4.079635255038738251e-03 9.147146716713905334e-03
4.142991732805967331e-03 8.916315622627735138e-03
4.228070378303527832e-03 9.182280860841274261e-03
4.186568781733512878e-03 8.780702948570251465e-03
4.015200305730104446e-03 8.801614865660667419e-03
3.879599273204803467e-03 8.762830868363380432e-03
3.848557826131582260e-03 8.598838932812213898e-03
3.890675958245992661e-03 8.855636231601238251e-03
3.936493769288063049e-03 8.495392277836799622e-03
3.917621448636054993e-03 8.731874637305736542e-03
3.854003967717289925e-03 8.371778763830661774e-03
3.748884890228509903e-03 8.462810888886451721e-03
3.655823413282632828e-03 8.297485299408435822e-03
3.590306267142295837e-03 8.254890330135822296e-03
3.557410091161727905e-03 8.305560797452926636e-03
3.549494314938783646e-03 8.121198043227195740e-03
3.557702060788869858e-03 8.324922993779182434e-03
3.581824479624629021e-03 8.017417043447494507e-03
3.616739762946963310e-03 8.398299105465412140e-03
3.692002501338720322e-03 7.989206351339817047e-03
3.789252368733286858e-03 8.647772483527660370e-03
4.001979716122150421e-03 8.124649524688720703e-03
4.234781488776206970e-03 9.219987317919731140e-03
4.712825641036033630e-03 8.427673019468784332e-03
4.952521063387393951e-03 9.627688676118850708e-03
5.310153588652610779e-03 8.238252252340316772e-03
4.716291092336177826e-03 8.392199873924255371e-03
3.982901573181152344e-03 7.504339329898357391e-03
3.299640025943517685e-03 7.461120374500751495e-03
3.305822610855102539e-03 8.173389360308647156e-03
3.786110086366534233e-03 7.750137243419885635e-03
4.022035282105207443e-03 8.237190544605255127e-03
3.890407737344503403e-03 7.409880403429269791e-03
3.367684781551361084e-03 7.331789936870336533e-03
3.082226030528545380e-03 7.475251797586679459e-03
3.192146541550755501e-03 7.331505417823791504e-03
3.446507500484585762e-03 7.853711023926734924e-03
3.569056512787938118e-03 7.290608249604701996e-03
3.356457222253084183e-03 7.379525806754827499e-03
3.088163677603006363e-03 7.131952792406082153e-03
2.943346509709954262e-03 7.050189189612865448e-03
2.998394425958395004e-03 7.364281453192234039e-03
3.148344578221440315e-03 7.089687045663595200e-03
3.227106761187314987e-03 7.402700372040271759e-03
3.216204699128866196e-03 6.961160339415073395e-03
3.068412421271204948e-03 7.041133008897304535e-03
2.917482517659664154e-03 6.811461411416530609e-03
2.812101971358060837e-03 6.793698761612176895e-03
2.782193943858146667e-03 6.894448306411504745e-03
2.813452389091253281e-03 6.750653497874736786e-03
2.870428841561079025e-03 6.992338690906763077e-03
2.932159695774316788e-03 6.707490887492895126e-03
2.961865626275539398e-03 6.989756133407354355e-03
2.991629298776388168e-03 6.660063751041889191e-03
2.975001232698559761e-03 6.942303385585546494e-03
2.970043569803237915e-03 6.606569979339838028e-03
2.923307474702596664e-03 6.834848318248987198e-03
2.892461372539401054e-03 6.504598073661327362e-03
2.834290266036987305e-03 6.703457795083522797e-03
2.793709049001336098e-03 6.425642874091863632e-03
2.737791044637560844e-03 6.567124277353286743e-03
2.695992821827530861e-03 6.331888027489185333e-03
2.647479996085166931e-03 6.430068053305149078e-03
2.611535834148526192e-03 6.238992791622877121e-03
2.577270846813917160e-03 6.334667094051837921e-03
2.554552396759390831e-03 6.183992605656385422e-03
2.536256797611713409e-03 6.282718386501073837e-03
2.530975500121712685e-03 6.125746760517358780e-03
2.534374827519059181e-03 6.267783232033252716e-03
2.565440256148576736e-03 6.107574794441461563e-03
2.622717991471290588e-03 6.395407021045684814e-03
2.762089017778635025e-03 6.255415733903646469e-03
2.969595836475491524e-03 6.877648644149303436e-03
3.423116402700543404e-03 6.774212233722209930e-03
3.905321704223752022e-03 7.894461974501609802e-03
4.822124727070331573e-03 7.344749756157398224e-03
4.839560948312282562e-03 7.620842661708593369e-03
4.621947184205055237e-03 6.169504951685667038e-03
3.164038760587573051e-03 5.676766857504844666e-03
2.346770605072379112e-03 6.000292487442493439e-03
2.679818077012896538e-03 6.269217934459447861e-03
3.383591771125793457e-03 6.820781622081995010e-03
3.629132639616727829e-03 5.994921084493398666e-03
2.850543707609176636e-03 5.653088912367820740e-03
2.267691539600491524e-03 5.721654277294874191e-03
2.387239830568432808e-03 5.859202239662408829e-03
2.842328976839780807e-03 6.293353624641895294e-03
3.064535558223724365e-03 5.826326552778482437e-03
2.661447972059249878e-03 5.607445258647203445e-03
2.237981185317039490e-03 5.488452501595020294e-03
2.164235105738043785e-03 5.544427316635847092e-03
2.417908050119876862e-03 5.893365945667028427e-03
2.661967417225241661e-03 5.647134035825729370e-03
2.563825109973549843e-03 5.580251105129718781e-03
2.306144917383790016e-03 5.285655613988637924e-03
2.078422578051686287e-03 5.235238000750541687e-03
2.083459170535206795e-03 5.450713448226451874e-03
2.241353271529078484e-03 5.382633302360773087e-03
2.358607016503810883e-03 5.568083841353654861e-03
2.368384273722767830e-03 5.258074030280113220e-03
2.206820063292980194e-03 5.194494035094976425e-03
2.046450274065136909e-03 5.070685409009456635e-03
1.969204517081379890e-03 5.068508908152580261e-03
1.992916455492377281e-03 5.233544856309890747e-03
2.078341087326407433e-03 5.168750882148742676e-03
2.141556702554225922e-03 5.299377720803022385e-03
2.165624871850013733e-03 5.100644193589687347e-03
2.121014054864645004e-03 5.178056191653013229e-03
2.057533711194992065e-03 5.024292040616273880e-03
1.975445309653878212e-03 5.029137711971998215e-03
1.909598475322127342e-03 4.934250842779874802e-03
1.865689875558018684e-03 4.905267152935266495e-03
1.851066015660762787e-03 4.920010920614004135e-03
1.855993876233696938e-03 4.887896589934825897e-03
1.874029869213700294e-03 4.964552819728851318e-03
1.903353026136755943e-03 4.880795255303382874e-03
1.934350817464292049e-03 4.985973704606294632e-03
1.981499604880809784e-03 4.889804404228925705e-03
2.029817085713148117e-03 5.086740013211965561e-03
2.118965610861778259e-03 4.995385650545358658e-03
2.207542071118950844e-03 5.270072259008884430e-03
2.375191310420632362e-03 5.145763512700796127e-03
2.501682611182332039e-03 5.525425076484680176e-03
2.741963602602481842e-03 5.322347860783338547e-03
2.790218219161033630e-03 5.609019659459590912e-03
2.882194705307483673e-03 5.178012419492006302e-03
2.619409002363681793e-03 5.152471829205751419e-03
2.350874943658709526e-03 4.730978980660438538e-03
1.987501978874206543e-03 4.661160521209239960e-03
1.761639839969575405e-03 4.612339194864034653e-03
1.699919463135302067e-03 4.636295605450868607e-03
1.782476669177412987e-03 4.868377931416034698e-03
1.956415362656116486e-03 4.839424975216388702e-03
2.137614414095878601e-03 5.184434354305267334e-03
2.364235231652855873e-03 5.035381764173507690e-03
2.459305571392178535e-03 5.313876084983348846e-03
2.580981003120541573e-03 4.986324813216924667e-03
2.444942016154527664e-03 5.036205518990755081e-03
2.292582532390952110e-03 4.652705974876880646e-03
1.991644268855452538e-03 4.576287232339382172e-03
1.757667982019484043e-03 4.427853506058454514e-03
1.627814373932778835e-03 4.426155705004930496e-03
1.632046187296509743e-03 4.580731038004159927e-03
1.734761171974241734e-03 4.552668891847133636e-03
1.876757480204105377e-03 4.873011261224746704e-03
2.055889461189508438e-03 4.725705832242965698e-03
2.179592614993453026e-03 5.082086659967899323e-03
2.352723153308033943e-03 4.840481560677289963e-03
2.375721232965588570e-03 5.091076716780662537e-03
2.424857113510370255e-03 4.740730859339237213e-03
