0 0.0 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0 0.0 0.0 0.0 0.0
1 5e-05 -0.065 -0.065 -0.065 -0.065 -0.065 -0.065 0.0 0.0024 0.0024 0.0 0.0024 0.0024
2 0.0001 -0.065 -0.065 -0.065 -0.065 -0.06499935 -0.065 0.0 0.0048 0.0048 0.0 0.0048 0.0048
3 0.00015 -0.065 -0.065 -0.065 -0.065 -0.0649972 -0.065 0.0 0.007200000000000001 0.007200000000000001 0.0 0.007200000000000001 0.007200000000000001
4 0.0002 -0.065 -0.065 -0.065 -0.065 -0.06499322 -0.065 0.0 0.0096 0.0096 0.0 0.0096 0.0096
5 0.00025 -0.065 -0.065 -0.065 -0.065 -0.06498708 -0.065 0.0 0.0144 0.0144 0.0 0.0144 0.0144
6 0.0003 -0.065 -0.065 -0.065 -0.065 -0.06497847 -0.065 0.0 0.0168 0.0168 0.0 0.0168 0.0168
7 0.00035 -0.065 -0.065 -0.065 -0.065 -0.06496705 -0.065 0.0 0.0192 0.0192 0.0 0.0192 0.0192
8 0.0004 -0.065 -0.065 -0.065 -0.065 -0.06495254 -0.065 0.0 0.021599999999999998 0.021599999999999998 0.0 0.021599999999999998 0.021599999999999998
9 0.00045 -0.065 -0.065 -0.065 -0.065 -0.06493464 -0.065 0.0 0.023999999999999994 0.023999999999999994 0.0 0.023999999999999994 0.023999999999999994
10 0.0005 -0.065 -0.065 -0.065 -0.065 -0.06491308 -0.065 0.0 0.026399999999999996 0.026399999999999996 0.0 0.026399999999999996 0.026399999999999996
11 0.00055 -0.065 -0.065 -0.065 -0.065 -0.0648876 -0.065 0.0 0.0288 0.0288 0.0 0.0288 0.0288
12 0.0006 -0.065 -0.065 -0.065 -0.065 -0.06485795 -0.065 0.0 0.0 0.0 0.0 0.0 0.0
13 0.00065 -0.065 -0.065 -0.065 -0.065 -0.0648239 -0.065 0.0 0.031200000000000002 0.031200000000000002 0.0 0.031200000000000002 0.031200000000000002
14 0.0007 -0.065 -0.065 -0.065 -0.065 -0.06478523 -0.065 0.0 0.033600000000000005 0.033600000000000005 0.0 0.033600000000000005 0.033600000000000005
15 0.00075 -0.065 -0.065 -0.065 -0.065 -0.06474171 -0.065 0.0 0.036000000000000004 0.036000000000000004 0.0 0.036000000000000004 0.036000000000000004
16 0.0008 -0.065 -0.065 -0.065 -0.065 -0.06469315 -0.065 0.0 0.03840000000000001 0.03840000000000001 0.0 0.03840000000000001 0.03840000000000001
17 0.00085 -0.065 -0.065 -0.065 -0.065 -0.06463935 -0.065 0.0 0.04080000000000001 0.04080000000000001 0.0 0.04080000000000001 0.04080000000000001
18 0.0009 -0.065 -0.065 -0.065 -0.065 -0.06458014 -0.06499999 0.0 0.04320000000000001 0.04320000000000001 0.0 0.04320000000000001 0.04320000000000001
19 0.00095 -0.065 -0.065 -0.065 -0.065 -0.06451533 -0.06499999 0.0 0.045600000000000016 0.045600000000000016 0.0 0.045600000000000016 0.045600000000000016
20 0.001 -0.065 -0.065 -0.065 -0.065 -0.06444476 -0.06499999 0.0 0.04800000000000001 0.04800000000000001 0.0 0.04800000000000001 0.04800000000000001
21 0.00105 -0.065 -0.065 -0.065 -0.065 -0.06436828 -0.06499999 0.0 0.05040000000000001 0.05040000000000001 0.0 0.05040000000000001 0.05040000000000001
22 0.0011 -0.065 -0.065 -0.065 -0.065 -0.06428574 -0.06499998 0.0 0.052800000000000014 0.052800000000000014 0.0 0.052800000000000014 0.052800000000000014
23 0.00115 -0.065 -0.065 -0.065 -0.065 -0.064197 -0.06499998 0.0 0.05520000000000001 0.05520000000000001 0.0 0.05520000000000001 0.05520000000000001
24 0.0012 -0.065 -0.065 -0.065 -0.065 -0.06410191 -0.06499997 0.0 0.05760000000000001 0.05760000000000001 0.0 0.05760000000000001 0.05760000000000001
25 0.00125 -0.065 -0.065 -0.065 -0.065 -0.06400036 -0.06499997 0.0 0.06000000000000002 0.06000000000000002 0.0 0.06000000000000002 0.06000000000000002
26 0.0013 -0.065 -0.065 -0.065 -0.065 -0.06389222 -0.06499996 0.0 0.06240000000000002 0.06240000000000002 0.0 0.06240000000000002 0.06240000000000002
27 0.00135 -0.065 -0.065 -0.065 -0.065 -0.06377739 -0.06499995 0.0 0.06480000000000002 0.06480000000000002 0.0 0.06480000000000002 0.06480000000000002
28 0.0014 -0.065 -0.065 -0.065 -0.065 -0.06365574 -0.06499994 0.0 0.06720000000000002 0.06720000000000002 0.0 0.06720000000000002 0.06720000000000002
29 0.00145 -0.065 -0.065 -0.065 -0.065 -0.06352719 -0.06499993 0.0 0.06960000000000002 0.06960000000000002 0.0 0.06960000000000002 0.06960000000000002
30 0.0015 -0.065 -0.065 -0.065 -0.065 -0.06339162 -0.06499992 0.0 0.07200000000000002 0.07200000000000002 0.0 0.07200000000000002 0.07200000000000002
31 0.00155 -0.065 -0.065 -0.065 -0.065 -0.06324896 -0.0649999 0.0 0.07440000000000004 0.07440000000000004 0.0 0.07440000000000004 0.07440000000000004
32 0.0016 -0.065 -0.065 -0.065 -0.065 -0.06309911 -0.06499988 0.0 0.07680000000000003 0.07680000000000003 0.0 0.07680000000000003 0.07680000000000003
33 0.00165 -0.065 -0.065 -0.065 -0.065 -0.062942 -0.06499986 0.0 0.07920000000000003 0.07920000000000003 0.0 0.07920000000000003 0.07920000000000003
34 0.0017 -0.065 -0.065 -0.065 -0.065 -0.06277753 -0.06499984 0.0 0.08160000000000003 0.08160000000000003 0.0 0.08160000000000003 0.08160000000000003
35 0.00175 -0.065 -0.065 -0.065 -0.065 -0.06260565 -0.06499981 0.0 0.08400000000000003 0.08400000000000003 0.0 0.08400000000000003 0.08400000000000003
36 0.0018 -0.065 -0.065 -0.065 -0.065 -0.06242628 -0.06499978 0.0 0.08640000000000005 0.08640000000000005 0.0 0.08640000000000005 0.08640000000000005
37 0.00185 -0.065 -0.065 -0.065 -0.065 -0.06223936 -0.06499975 0.0 0.08880000000000005 0.08880000000000005 0.0 0.08880000000000005 0.08880000000000005
38 0.0019 -0.065 -0.06499999 -0.065 -0.065 -0.06204483 -0.06499971 0.0 0.09120000000000004 0.09120000000000004 0.0 0.09120000000000004 0.09120000000000004
39 0.00195 -0.065 -0.06499999 -0.065 -0.065 -0.06184263 -0.06499967 0.0 0.09360000000000004 0.09360000000000004 0.0 0.09360000000000004 0.09360000000000004
40 0.002 -0.065 -0.06499999 -0.065 -0.065 -0.0616327 -0.06499962 0.0 0.09600000000000003 0.09600000000000003 0.0 0.09600000000000003 0.09600000000000003
41 0.00205 -0.065 -0.06499999 -0.065 -0.065 -0.06141499 -0.06499957 0.0 0.09840000000000003 0.09840000000000003 0.0 0.09840000000000003 0.09840000000000003
42 0.0021 -0.065 -0.06499999 -0.065 -0.065 -0.06118946 -0.06499952 0.0 0.10080000000000001 0.10080000000000001 0.0 0.10080000000000001 0.10080000000000001
43 0.00215 -0.065 -0.06499548 -0.0649904 -0.06499281 -0.06095606 -0.06499945 0.0 0.10320000000000001 0.10320000000000001 0.0 0.10320000000000001 0.10320000000000001
44 0.0022 -0.06499992 -0.06498783 -0.06497418 -0.06498045 -0.06071476 -0.06499935 0.0 0.1056 0.1056 0.0 0.1056 0.1056
45 0.00225 -0.06499974 -0.06497744 -0.06495225 -0.06496389 -0.0604655 -0.06499921 0.0 0.1104 0.1104 0.0 0.1104 0.1104
46 0.0023 -0.06499945 -0.06496457 -0.06492513 -0.06494392 -0.06020825 -0.06499901 0.0 0.11279999999999997 0.11279999999999997 0.0 0.11279999999999997 0.11279999999999997
47 0.00235 -0.06499905 -0.06494947 -0.06489328 -0.06492124 -0.059943 -0.06499876 0.0 0.11519999999999998 0.11519999999999998 0.0 0.11519999999999998 0.11519999999999998
48 0.0024 -0.06499852 -0.06493233 -0.06485234 -0.06489287 -0.0596697 -0.06499845 0.0 0.11759999999999997 0.11759999999999997 0.0 0.11759999999999997 0.11759999999999997
49 0.00245 -0.06499786 -0.06491331 -0.06480419 -0.06486035 -0.05938827 -0.06499809 0.0 0.11999999999999994 0.11999999999999994 0.0 0.11999999999999994 0.11999999999999994
50 0.0025 -0.06499705 -0.06489258 -0.06474966 -0.06482464 -0.05909868 -0.06499765 0.0 0.12239999999999995 0.12239999999999995 0.0 0.12239999999999995 0.12239999999999995
51 0.00255 -0.06499376 -0.06486581 -0.06468459 -0.06478294 -0.0588009 -0.06499716 0.0 0.12479999999999994 0.12479999999999994 0.0 0.12479999999999994 0.12479999999999994
52 0.0026 -0.06498922 -0.06483456 -0.06461106 -0.0647369 -0.05849491 -0.06499659 0.0 0.12719999999999992 0.12719999999999992 0.0 0.12719999999999992 0.12719999999999992
53 0.00265 -0.06498373 -0.06479943 -0.06453004 -0.06468759 -0.05818069 -0.06499596 0.0 0.1295999999999999 0.1295999999999999 0.0 0.1295999999999999 0.1295999999999999
54 0.0027 -0.0649774 -0.06476085 -0.06444231 -0.0646359 -0.05785823 -0.06499525 0.0 0.1319999999999999 0.1319999999999999 0.0 0.1319999999999999 0.1319999999999999
55 0.00275 -0.06497034 -0.0647192 -0.06434856 -0.06458258 -0.0575275 -0.06499447 0.0 0.1343999999999999 0.1343999999999999 0.0 0.1343999999999999 0.1343999999999999
56 0.0028 -0.0649626 -0.06467483 -0.06424945 -0.06452829 -0.0571885 -0.06499361 0.0 0.1367999999999999 0.1367999999999999 0.0 0.1367999999999999 0.1367999999999999
57 0.00285 -0.06495424 -0.06462809 -0.06414558 -0.06447359 -0.05684121 -0.06499268 0.0 0.13919999999999988 0.13919999999999988 0.0 0.13919999999999988 0.13919999999999988
